Jaar,Maand Lange Omschrijving,Dag,Team Naam,VHA Bekken Omschrijving,VHA Categorie Omschrijving,VHA Gewestelijke Waterloop Omschrijving,Provincie Omschrijving,Gemeente Naam,Locatie Type Naam,Sporen Waarnemingen Naam,Locatie ID,Locatie GPS Lengte,Locatie GPS Breedte,Project Naam,Project Begindatum,Project Einddatum,Registratie ID,Registratie Verwijderd Omschrijving,Maand,Maand In Jaar,Team Rol,Land_Regio,Provincie NIS Code,VHA Categorie Code,Vangst Aantal,species_name_hash
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Vlaams-Brabant,Huldenberg,Waterloop,Muskusrat,236700,4.6261752,50.78684513,,,,777694,,2025-05,05,rattenbestrijder,België,20001,CAT9,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Vlaams-Brabant,Huldenberg,Waterloop,Muskusrat,236701,4.6250992,50.78509223,,,,777695,,2025-05,05,rattenbestrijder,België,20001,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Vlaams-Brabant,Huldenberg,Waterloop,Muskusrat,236162,4.625807,50.78551943,,,,777696,,2025-05,05,rattenbestrijder,België,20001,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT2 - Onbevaarbaar cat. 2,,Antwerpen,Mechelen,Waterloop,Muskusrat,237056,4.428422,51.04777733,,,,777697,,2025-05,05,rattenbestrijder,België,10000,CAT2,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-07,IJZER-LEIE,,BEV - Bevaarbaar,,West-Vlaanderen,Ieper,Waterloop,Bruine rat,235272,2.939602,50.81182373,,,,777707,,2025-05,05,rattenbestrijder,België,30000,BEV,1,054232c5d688176e9ad15ab163b35dba
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237061,4.4294353,51.04465123,,,,777715,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237060,4.4342797,51.04837273,,,,777729,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237057,4.4319849,51.04985363,,,,777731,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237129,4.4327128,51.05457723,,,,777744,,2025-05,05,rattenbestrijder,België,10000,CAT9,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,BRUGSE POL-GENTSE KAN,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 2,,Oost-Vlaanderen,Sint-Laureins,Waterloop,Muskusrat,237247,3.5433646,51.25098743,Regulier,2000-01-01,9999-12-31,777752,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DEMER OOST & MAAS LIMBURG,Maasbekken,Onbevaarbaar cat. 2,VELDHOUWERBEEK,Limburg,Bocholt,Waterloop,Grote waternavel,237251,5.6277062,51.20225613,Regulier,2000-01-01,9999-12-31,777759,Waargenomen,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237169,4.4344386,51.05039953,,,,777761,,2025-05,05,rattenbestrijder,België,10000,CAT9,3,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DEMER OOST & MAAS LIMBURG,Maasbekken,Onbevaarbaar cat. 2,VELDHOUWERBEEK,Limburg,Bocholt,Waterloop,Grote waternavel,237253,5.6304794,51.20355773,Regulier,2000-01-01,9999-12-31,777763,Waargenomen,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,SCHELDEARM,West-Vlaanderen,Avelgem,Waterloop,Muskusrat,237254,3.5006457,50.79491693,Regulier,2000-01-01,9999-12-31,777764,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237174,4.4351595,51.04747793,,,,777769,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,KASTEELBEEK - DIKKEBUSBEEK - BOTERPLAS - MAJOORGRACHT - KASTEELGRACHT - WIELTJESGRACHT - KLEINE KEMMELBEEK - VIJVERBEEK,West-Vlaanderen,Ieper,Waterloop,Vuilzakken,237259,2.891907,50.85225103,Regulier,2000-01-01,9999-12-31,777771,Niet van toepassing,,,,,,,,6521e59e367d8d32dd1c75b7eead268f
2025,MEI,2025-05-08,IJZER-LEIE,,BEV - Bevaarbaar,,West-Vlaanderen,Ieper,Waterloop,Muskusrat,235284,2.9401893,50.81082833,,,,777773,,2025-05,05,rattenbestrijder,België,30000,BEV,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,BRUGSE POL-GENTSE KAN,Bekken van de Brugse Polders,Onbevaarbaar cat. 1,ZWINNEVAART - EYNSBROEKVAART,West-Vlaanderen,Damme,Waterloop,Muskusrat,237261,3.2954356,51.28693383,Regulier,2000-01-01,9999-12-31,777777,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237169,4.4344386,51.05039953,,,,777800,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,POPERINGEVAART,West-Vlaanderen,Vleteren,Waterloop,Muskusrat,237277,2.7322725,50.92331133,Regulier,2000-01-01,9999-12-31,777809,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,BRUGSE POL-GENTSE KAN,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 1,SLEIDINGSVAARDEKEN,Oost-Vlaanderen,Evergem,Waterloop,Muskusrat,237278,3.7111809,51.14513493,Regulier,2000-01-01,9999-12-31,777811,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,BRUGSE POL-GENTSE KAN,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 1,SLEIDINGSVAARDEKEN,Oost-Vlaanderen,Evergem,Waterloop,Muskusrat,237279,3.7123842,51.14503453,Regulier,2000-01-01,9999-12-31,777812,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,BRUGSE POL-GENTSE KAN,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 1,SLEIDINGSVAARDEKEN,Oost-Vlaanderen,Evergem,Waterloop,Muskusrat,237278,3.7111809,51.14513493,Regulier,2000-01-01,9999-12-31,777821,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Denderbekken,Bevaarbaar,DENDER,Oost-Vlaanderen,Dendermonde,Waterloop,Bever,237283,4.0756652,51.02411743,Regulier,2000-01-01,9999-12-31,777825,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Denderbekken,Bevaarbaar,DENDER,Oost-Vlaanderen,Dendermonde,Waterloop,Bever,237285,4.0773418,51.03347653,Regulier,2000-01-01,9999-12-31,777827,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Benedenscheldebekken,Onbevaarbaar cat. 3,MEERDAMSLOOT,Oost-Vlaanderen,Dendermonde,Natuurgebied,Bever,237290,4.0432854,51.02815273,Regulier,2000-01-01,9999-12-31,777833,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,BOVENSCHELDE,Oost-Vlaanderen,Wortegem-Petegem,Waterloop,Bever,237305,3.575622,50.82121993,Regulier,2000-01-01,9999-12-31,777857,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,BOVENSCHELDE,Oost-Vlaanderen,Wortegem-Petegem,Waterloop,Muskusrat,237305,3.575622,50.82121993,Regulier,2000-01-01,9999-12-31,777857,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Onbevaarbaar cat. 2,MAATHEIDELOOP,Limburg,Lommel,Waterloop,Bever,237313,5.234784,51.22655113,Regulier,2000-01-01,9999-12-31,777865,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,"NETE, SCHELDE & MAAS ANTWERPEN",,CAT2 - Onbevaarbaar cat. 2,,Limburg,Lommel,Waterloop,Muskusrat,229065,5.2626889,51.15832913,,,,777888,,2025-05,05,rattenbestrijder,België,70000,CAT2,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,BRUGSE POL-GENTSE KAN,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 1,OUDE KALE,Oost-Vlaanderen,Lievegem,Waterloop,Bever,237342,3.6200519,51.08268363,Regulier,2000-01-01,9999-12-31,777910,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,BOVENSCHELDE,Oost-Vlaanderen,Oudenaarde,Waterloop,Reuzenberenklauw,237345,3.5993362,50.83747523,Regulier,2000-01-01,9999-12-31,777919,Waargenomen,,,,,,,,9f0cdca8dac7fd79ab603b7469e8d884
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,BOVENSCHELDE,Oost-Vlaanderen,Oudenaarde,Waterloop,Reuzenberenklauw,237346,3.5964699,50.83649703,Regulier,2000-01-01,9999-12-31,777920,Waargenomen,,,,,,,,9f0cdca8dac7fd79ab603b7469e8d884
2025,MEI,2025-05-08,SCHELDE-GENTSE KANALEN & DENDER,Bovenscheldebekken,Bevaarbaar,BOVENSCHELDE,Oost-Vlaanderen,Oudenaarde,Waterloop,Reuzenberenklauw,237347,3.5940812,50.83581793,Regulier,2000-01-01,9999-12-31,777921,Waargenomen,,,,,,,,9f0cdca8dac7fd79ab603b7469e8d884
2025,MEI,2025-05-08,Controle West,Bekken van de Gentse Kanalen,Onbevaarbaar cat. 2,,Oost-Vlaanderen,Deinze,Andere,Muskusrat,237349,3.513159,50.99387823,Regulier,2000-01-01,9999-12-31,777923,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DEMER OOST & MAAS LIMBURG,,CAT1 - Onbevaarbaar cat. 1,,Limburg,Pelt,Waterloop,Muskusrat,236332,5.4366191,51.21776173,,,,777934,,2025-05,05,rattenbestrijder,België,70000,CAT1,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DEMER OOST & MAAS LIMBURG,,BEV - Bevaarbaar,,Limburg,Lommel,Waterloop,Muskusrat,237268,5.3874934,51.23950313,,,,777935,,2025-05,05,rattenbestrijder,België,70000,BEV,3,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT1 - Onbevaarbaar cat. 1,,Onbekend,Onbekend,Waterloop,Muskusrat,237062,4.6376842,50.77330193,,,,777944,,2025-05,05,rattenbestrijder,België,,CAT1,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DEMER OOST & MAAS LIMBURG,,BEV - Bevaarbaar,,Limburg,Lommel,Waterloop,Muskusrat,237268,5.3874934,51.23950313,,,,777951,,2025-05,05,rattenbestrijder,België,70000,BEV,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DIJLE EN ZENNE & DEMER WEST,Dijle- en Zennebekken,Niet geklasseerd,,Antwerpen,Mechelen,Waterloop,Muskusrat,237373,4.4328514,51.04559663,Regulier,2000-01-01,9999-12-31,777960,Niet van toepassing,,,,,,,,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237061,4.4294353,51.04465123,,,,777962,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237059,4.43163,51.04720233,,,,777963,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237060,4.4342797,51.04837273,,,,777964,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT2 - Onbevaarbaar cat. 2,,Antwerpen,Mechelen,Waterloop,Muskusrat,237056,4.428422,51.04777733,,,,777970,,2025-05,05,rattenbestrijder,België,10000,CAT2,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237057,4.4319849,51.04985363,,,,777973,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Onbevaarbaar cat. 2,KLEINE HOOFDGRACHT - BALENGRACHT,Antwerpen,Balen,Waterloop,Woelrat,237382,5.2481585,51.17408453,Regulier,2000-01-01,9999-12-31,777981,Niet van toepassing,,,,,,,,addbd4e5306e05e975e39c2b602c72bb
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237174,4.4351595,51.04747793,,,,777984,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237169,4.4344386,51.05039953,,,,777987,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DEMER OOST & MAAS LIMBURG,,BEV - Bevaarbaar,,Limburg,Lommel,Waterloop,Muskusrat,233874,5.2681809,51.25004553,,,,777996,,2025-05,05,rattenbestrijder,België,70000,BEV,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT2 - Onbevaarbaar cat. 2,,Vlaams-Brabant,Overijse,Waterloop,Muskusrat,230244,4.5652034,50.74920983,,,,778032,,2025-05,05,rattenbestrijder,België,20001,CAT2,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,DIJLE EN ZENNE & DEMER WEST,,CAT2 - Onbevaarbaar cat. 2,,Vlaams-Brabant,Overijse,Waterloop,Muskusrat,230245,4.5648079,50.74848113,,,,778033,,2025-05,05,rattenbestrijder,België,20001,CAT2,1,a0568ec5b768085739532dab0f4f7528
2025,APRIL,2025-04-30,IJZER-LEIE,,CAT1 - Onbevaarbaar cat. 1,,West-Vlaanderen,Vleteren,Waterloop,Muskusrat,236685,2.7186255,50.93571583,,,,778047,,2025-04,04,rattenbestrijder,België,30000,CAT1,1,a0568ec5b768085739532dab0f4f7528
2025,APRIL,2025-04-30,IJZER-LEIE,,CAT1 - Onbevaarbaar cat. 1,,West-Vlaanderen,Vleteren,Waterloop,Muskusrat,236684,2.7192944,50.93474103,,,,778048,,2025-04,04,rattenbestrijder,België,30000,CAT1,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-09,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Onbevaarbaar cat. 2,KLEINE HOOFDGRACHT - BALENGRACHT,Antwerpen,Balen,Waterloop,Bever,237424,5.2462626,51.17369563,Regulier,2000-01-01,9999-12-31,778050,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-09,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Onbevaarbaar cat. 2,KLEINE HOOFDGRACHT - BALENGRACHT,Antwerpen,Balen,Waterloop,Bever,237425,5.2456174,51.17466563,Regulier,2000-01-01,9999-12-31,778051,Niet van toepassing,,,,,,,,6a4fc653980091b524d1feb01041056a
2025,MEI,2025-05-12,SCHELDE-GENTSE KANALEN & DENDER,,CAT1 - Onbevaarbaar cat. 1,,West-Vlaanderen,Spiere-Helkijn,Waterloop,Muskusrat,237120,3.3457184,50.72976553,,,,778070,,2025-05,05,rattenbestrijder,België,30000,CAT1,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,,BEV - Bevaarbaar,,Limburg,Lommel,Waterloop,Muskusrat,237268,5.3874934,51.23950313,,,,778076,,2025-05,05,rattenbestrijder,België,70000,BEV,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DEMER OOST & MAAS LIMBURG,,CAT - Andere,,Onbekend,Onbekend,Waterloop,Muskusrat,236959,4.9896449,50.75624713,,,,778082,,2025-05,05,rattenbestrijder,België,,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-08,DEMER OOST & MAAS LIMBURG,,CAT1 - Onbevaarbaar cat. 1,,Vlaams-Brabant,Landen,Waterloop,Muskusrat,237029,5.0209671,50.78415023,,,,778085,,2025-05,05,rattenbestrijder,België,20001,CAT1,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Niet geklasseerd,MOLENBEEK - BOLLAAK - DORPSLOOP - BRUULBEEK - SEPTSLOOP - PULDERBEEK,Antwerpen,Ranst,Waterloop,Waterteunisbloem,237439,4.606844,51.15755133,Regulier,2000-01-01,9999-12-31,778089,Waargenomen,,,,,,,,97843e3a7e4547c376d68544ac3a985e
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,KASTEELBEEK - DIKKEBUSBEEK - BOTERPLAS - MAJOORGRACHT - KASTEELGRACHT - WIELTJESGRACHT - KLEINE KEMMELBEEK - VIJVERBEEK,West-Vlaanderen,Ieper,Waterloop,Grote afvalstukken,237446,2.8786759,50.84778833,Regulier,2000-01-01,9999-12-31,778097,Niet van toepassing,,,,,,,,61005b5e3bcbbdffb99f3598f4e5089a
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,KASTEELBEEK - DIKKEBUSBEEK - BOTERPLAS - MAJOORGRACHT - KASTEELGRACHT - WIELTJESGRACHT - KLEINE KEMMELBEEK - VIJVERBEEK,West-Vlaanderen,Ieper,Waterloop,Vuilzakken,237446,2.8786759,50.84778833,Regulier,2000-01-01,9999-12-31,778097,Niet van toepassing,,,,,,,,6521e59e367d8d32dd1c75b7eead268f
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,KASTEELBEEK - DIKKEBUSBEEK - BOTERPLAS - MAJOORGRACHT - KASTEELGRACHT - WIELTJESGRACHT - KLEINE KEMMELBEEK - VIJVERBEEK,West-Vlaanderen,Ieper,Waterloop,Grote afvalstukken,237447,2.89293,50.84646213,Regulier,2000-01-01,9999-12-31,778098,Niet van toepassing,,,,,,,,61005b5e3bcbbdffb99f3598f4e5089a
2025,MEI,2025-05-08,IJZER-LEIE,IJzerbekken,Onbevaarbaar cat. 1,KASTEELBEEK - DIKKEBUSBEEK - BOTERPLAS - MAJOORGRACHT - KASTEELGRACHT - WIELTJESGRACHT - KLEINE KEMMELBEEK - VIJVERBEEK,West-Vlaanderen,Ieper,Waterloop,Vuilzakken,237447,2.89293,50.84646213,Regulier,2000-01-01,9999-12-31,778098,Niet van toepassing,,,,,,,,6521e59e367d8d32dd1c75b7eead268f
2025,MEI,2025-05-12,BRUGSE POL-GENTSE KAN,,CAT - Andere,,Oost-Vlaanderen,Sint-Laureins,Waterloop,Rivierkreeft,236787,3.5627158,51.25948863,,,,778105,,2025-05,05,rattenbestrijder,België,40000,CAT9,2,622162baff9d1cc567b00a60a23ca515
2025,MEI,2025-05-12,BRUGSE POL-GENTSE KAN,,CAT - Andere,,Oost-Vlaanderen,Sint-Laureins,Waterloop,Vis,236787,3.5627158,51.25948863,,,,778105,,2025-05,05,rattenbestrijder,België,40000,CAT9,2,f65f9c68cc66d135ce18b5a7667c7de7
2025,MEI,2025-05-12,BRUGSE POL-GENTSE KAN,,CAT - Andere,,Oost-Vlaanderen,Sint-Laureins,Waterloop,Vis,236948,3.5662384,51.25765363,,,,778107,,2025-05,05,rattenbestrijder,België,40000,POW,1,f65f9c68cc66d135ce18b5a7667c7de7
2025,MEI,2025-05-12,IJZER-LEIE,Leiebekken,Onbevaarbaar cat. 2,DEVEBEEK - BREEMEERSBEEK - KRUISBEEKVIJVERBEEK,West-Vlaanderen,Tielt,Waterloop,Reuzenberenklauw,237454,3.2809758,50.93537063,Regulier,2000-01-01,9999-12-31,778110,Waargenomen,,,,,,,,9f0cdca8dac7fd79ab603b7469e8d884
2025,MEI,2025-05-12,SCHELDE-GENTSE KANALEN & DENDER,,BEV - Bevaarbaar,,Oost-Vlaanderen,Ninove,Waterloop,Muskusrat,237127,3.9762022,50.80897153,,,,778112,,2025-05,05,rattenbestrijder,België,40000,BEV,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Niet geklasseerd,MOLENBEEK - BOLLAAK - DORPSLOOP - BRUULBEEK - SEPTSLOOP - PULDERBEEK,Antwerpen,Ranst,Waterloop,Waterteunisbloem,237457,4.6228869,51.16648163,Regulier,2000-01-01,9999-12-31,778115,Waargenomen,,,,,,,,97843e3a7e4547c376d68544ac3a985e
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,Demerbekken,Onbevaarbaar cat. 1,TUILTERDEMER VISNEVENGEUL,Limburg,Hasselt,Waterloop,Grote waternavel,237458,5.2684285,50.95960393,Regulier,2000-01-01,9999-12-31,778116,Verwijderd,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,Demerbekken,Onbevaarbaar cat. 1,TUILTERDEMER VISNEVENGEUL,Limburg,Hasselt,Waterloop,Grote waternavel,237459,5.2687623,50.95983313,Regulier,2000-01-01,9999-12-31,778117,Verwijderd,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,Demerbekken,Onbevaarbaar cat. 1,TUILTERDEMER VISNEVENGEUL,Limburg,Hasselt,Waterloop,Grote waternavel,237460,5.2695598,50.95986073,Regulier,2000-01-01,9999-12-31,778118,Verwijderd,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,Demerbekken,Onbevaarbaar cat. 1,TUILTERDEMER VISNEVENGEUL,Limburg,Hasselt,Waterloop,Grote waternavel,237461,5.2710756,50.95832363,Regulier,2000-01-01,9999-12-31,778119,Verwijderd,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-12,DEMER OOST & MAAS LIMBURG,Demerbekken,Onbevaarbaar cat. 1,TUILTERDEMER VISNEVENGEUL,Limburg,Hasselt,Waterloop,Grote waternavel,237462,5.2710684,50.95854743,Regulier,2000-01-01,9999-12-31,778120,Verwijderd,,,,,,,,42fb43aa49d90858f66666e7560b12a3
2025,MEI,2025-05-12,SCHELDE-GENTSE KANALEN & DENDER,,BEV - Bevaarbaar,,Oost-Vlaanderen,Ninove,Waterloop,Muskusrat,237123,3.974751,50.80914843,,,,778121,,2025-05,05,rattenbestrijder,België,40000,BEV,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,DIJLE EN ZENNE & DEMER WEST,,CAT2 - Onbevaarbaar cat. 2,,Antwerpen,Mechelen,Waterloop,Muskusrat,237058,4.4308523,51.04781193,,,,778127,,2025-05,05,rattenbestrijder,België,10000,CAT2,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237059,4.43163,51.04720233,,,,778129,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Niet geklasseerd,MOLENBEEK - BOLLAAK - DORPSLOOP - BRUULBEEK - SEPTSLOOP - PULDERBEEK,Antwerpen,Ranst,Waterloop,Parelvederkruid,237466,4.624386,51.16771433,Regulier,2000-01-01,9999-12-31,778130,Waargenomen,,,,,,,,8f553b6ac2d3af6c2b9a92ff2b8f4209
2025,MEI,2025-05-12,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237060,4.4342797,51.04837273,,,,778133,,2025-05,05,rattenbestrijder,België,10000,CAT9,2,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237061,4.4294353,51.04465123,,,,778134,,2025-05,05,rattenbestrijder,België,10000,CAT9,1,a0568ec5b768085739532dab0f4f7528
2025,MEI,2025-05-12,"NETE, SCHELDE & MAAS ANTWERPEN",Netebekken,Niet geklasseerd,MOLENBEEK - BOLLAAK - DORPSLOOP - BRUULBEEK - SEPTSLOOP - PULDERBEEK,Antwerpen,Ranst,Waterloop,Waterteunisbloem,237468,4.6251001,51.16744323,Regulier,2000-01-01,9999-12-31,778140,Waargenomen,,,,,,,,97843e3a7e4547c376d68544ac3a985e
2025,MEI,2025-05-12,DIJLE EN ZENNE & DEMER WEST,,CAT - Andere,,Antwerpen,Mechelen,Waterloop,Muskusrat,237057,4.4319849,51.04985363,,,,778142,,2025-05,05,rattenbestrijder,België,10000,CAT9,2,a0568ec5b768085739532dab0f4f7528
